updateDate,code,code_name
2021-10-12,511660,货币ETF建信
2021-10-12,588000,科创50ETF华夏
2021-10-12,513330,恒生互联网ETF华夏
2021-10-13,511990,华宝添益ETF
2021-10-13,511880,银华日利ETF
2021-10-13,510050,上证50ETF华夏
2021-10-13,512880,证券ETF国泰
2021-10-13,511660,货币ETF建信
2021-10-13,510300,沪深300ETF华泰柏瑞
2021-10-13,510500,中证500ETF南方
2021-10-13,513050,中概互联网ETF易方达
2021-10-14,511990,华宝添益ETF
2021-10-14,511880,银华日利ETF
2021-10-14,510050,上证50ETF华夏
2021-10-14,511660,货币ETF建信
2021-10-14,512880,证券ETF国泰
2021-10-14,518880,黄金ETF华安
2021-10-14,510500,中证500ETF南方
2021-10-15,511990,华宝添益ETF
2021-10-15,511880,银华日利ETF
2021-10-15,511660,货币ETF建信
2021-10-15,513050,中概互联网ETF易方达
2021-10-15,510050,上证50ETF华夏
2021-10-15,513330,恒生互联网ETF华夏
2021-10-15,510500,中证500ETF南方
2021-10-15,512880,证券ETF国泰
2021-10-15,159949,创业板50
2021-10-15,510300,沪深300ETF华泰柏瑞
2021-10-18,511990,华宝添益ETF
2021-10-18,511880,银华日利ETF
2021-10-18,510050,上证50ETF华夏
2021-10-18,510500,中证500ETF南方
2021-10-18,511660,货币ETF建信
2021-10-18,513050,中概互联网ETF易方达
2021-10-18,513330,恒生互联网ETF华夏
2021-10-18,510300,沪深300ETF华泰柏瑞
2021-10-19,511990,华宝添益ETF
2021-10-19,511880,银华日利ETF
2021-10-19,510050,上证50ETF华夏
2021-10-19,511660,货币ETF建信
2021-10-19,510500,中证500ETF南方
2021-10-19,510300,沪深300ETF华泰柏瑞
2021-10-19,512880,证券ETF国泰
2021-10-19,513050,中概互联网ETF易方达
2021-10-20,511990,华宝添益ETF
2021-10-20,511880,银华日利ETF
2021-10-20,511660,货币ETF建信
2021-10-20,513050,中概互联网ETF易方达
2021-10-20,512880,证券ETF国泰
2021-10-20,513330,恒生互联网ETF华夏
2021-10-20,510500,中证500ETF南方
2021-10-21,511990,华宝添益ETF
2021-10-21,511880,银华日利ETF
2021-10-21,512880,证券ETF国泰
2021-10-21,513050,中概互联网ETF易方达
2021-10-21,159001,保证金
2021-10-21,511660,货币ETF建信
2021-10-21,510050,上证50ETF华夏
2021-10-21,510300,沪深300ETF华泰柏瑞
2021-10-22,511990,华宝添益ETF
2021-10-22,511880,银华日利ETF
2021-10-22,511660,货币ETF建信
2021-10-22,510050,上证50ETF华夏
2021-10-22,510300,沪深300ETF华泰柏瑞
2021-10-22,513050,中概互联网ETF易方达
2021-10-22,512880,证券ETF国泰
2021-10-25,511990,华宝添益ETF
2021-10-25,511880,银华日利ETF
2021-10-25,512880,证券ETF国泰
2021-10-25,510050,上证50ETF华夏
2021-10-25,513050,中概互联网ETF易方达
2021-10-25,511660,货币ETF建信
2021-10-25,518880,黄金ETF华安
2021-10-25,510300,沪深300ETF华泰柏瑞
2021-10-26,511990,华宝添益ETF
2021-10-26,511880,银华日利ETF
2021-10-26,510050,上证50ETF华夏
2021-10-26,513050,中概互联网ETF易方达
2021-10-26,159001,保证金
2021-10-26,512880,证券ETF国泰
2021-10-26,511660,货币ETF建信
2021-10-26,510300,沪深300ETF华泰柏瑞
2021-10-27,511990,华宝添益ETF
2021-10-27,511880,银华日利ETF
2021-10-27,510050,上证50ETF华夏
2021-10-27,512880,证券ETF国泰
2021-10-27,513050,中概互联网ETF易方达
2021-10-27,511660,货币ETF建信
2021-10-27,510300,沪深300ETF华泰柏瑞
2021-10-27,159001,保证金
2021-10-27,518880,黄金ETF华安
2021-10-28,511990,华宝添益ETF
2021-10-28,511880,银华日利ETF
2021-10-28,510300,沪深300ETF华泰柏瑞
2021-10-28,510050,上证50ETF华夏
2021-10-28,510500,中证500ETF南方
2021-10-28,511660,货币ETF建信
2021-10-28,513050,中概互联网ETF易方达
2021-10-28,512880,证券ETF国泰
2021-10-28,518880,黄金ETF华安
2021-10-29,511990,华宝添益ETF
2021-10-29,511880,银华日利ETF
2021-10-29,512880,证券ETF国泰
2021-10-29,511660,货币ETF建信
2021-10-29,510300,沪深300ETF华泰柏瑞
2021-10-29,510050,上证50ETF华夏
2021-10-29,159001,保证金
2021-10-29,513050,中概互联网ETF易方达
2021-10-29,518880,黄金ETF华安
2021-11-01,511990,华宝添益ETF
2021-11-01,511880,银华日利ETF
2021-11-01,510050,上证50ETF华夏
2021-11-01,513050,中概互联网ETF易方达
2021-11-01,512880,证券ETF国泰
2021-11-01,511660,货币ETF建信
2021-11-01,513330,恒生互联网ETF华夏
2021-11-02,511990,华宝添益ETF
2021-11-02,511880,银华日利ETF
2021-11-02,510050,上证50ETF华夏
2021-11-02,510500,中证500ETF南方
2021-11-02,512880,证券ETF国泰
2021-11-02,510300,沪深300ETF华泰柏瑞
2021-11-02,511660,货币ETF建信
2021-11-02,513050,中概互联网ETF易方达
2021-11-02,518880,黄金ETF华安
2021-11-03,511990,华宝添益ETF
2021-11-03,511880,银华日利ETF
2021-11-03,511660,货币ETF建信
2021-11-03,513050,中概互联网ETF易方达
2021-11-03,510300,沪深300ETF华泰柏瑞
2021-11-03,510050,上证50ETF华夏
2021-11-03,518880,黄金ETF华安
2021-11-03,513330,恒生互联网ETF华夏
2021-11-03,510500,中证500ETF南方
2021-11-04,511880,银华日利ETF
2021-11-04,511990,华宝添益ETF
2021-11-04,511660,货币ETF建信
2021-11-04,510050,上证50ETF华夏
2021-11-04,510300,沪深300ETF华泰柏瑞
2021-11-04,513050,中概互联网ETF易方达
2021-11-04,159001,保证金
2021-11-05,511990,华宝添益ETF
2021-11-05,511880,银华日利ETF
2021-11-05,511660,货币ETF建信
2021-11-05,510050,上证50ETF华夏
2021-11-05,513050,中概互联网ETF易方达
2021-11-05,510500,中证500ETF南方
2021-11-05,510300,沪深300ETF华泰柏瑞
2021-11-05,512880,证券ETF国泰
2021-11-05,518880,黄金ETF华安
2021-11-08,511990,华宝添益ETF
2021-11-08,511880,银华日利ETF
2021-11-08,511660,货币ETF建信
2021-11-08,510050,上证50ETF华夏
2021-11-08,510300,沪深300ETF华泰柏瑞
2021-11-08,512880,证券ETF国泰
2021-11-08,513050,中概互联网ETF易方达
2021-11-09,511990,华宝添益ETF
2021-11-09,511880,银华日利ETF
2021-11-09,510050,上证50ETF华夏
2021-11-09,512880,证券ETF国泰
2021-11-09,511660,货币ETF建信
2021-11-09,518880,黄金ETF华安
2021-11-09,510300,沪深300ETF华泰柏瑞
2021-11-09,513050,中概互联网ETF易方达
2021-11-09,510500,中证500ETF南方
2021-11-10,511990,华宝添益ETF
2021-11-10,511880,银华日利ETF
2021-11-10,510300,沪深300ETF华泰柏瑞
2021-11-10,511660,货币ETF建信
2021-11-10,510050,上证50ETF华夏
2021-11-10,510500,中证500ETF南方
2021-11-10,512880,证券ETF国泰
2021-11-10,513050,中概互联网ETF易方达
2021-11-10,513330,恒生互联网ETF华夏
2021-11-10,518880,黄金ETF华安
2021-11-11,511990,华宝添益ETF
2021-11-11,511880,银华日利ETF
2021-11-11,512880,证券ETF国泰
2021-11-11,513050,中概互联网ETF易方达
2021-11-11,510050,上证50ETF华夏
2021-11-11,510300,沪深300ETF华泰柏瑞
2021-11-11,511660,货币ETF建信
2021-11-11,513330,恒生互联网ETF华夏
2021-11-11,518880,黄金ETF华安
2021-11-11,159001,保证金
2021-11-12,511990,华宝添益ETF
2021-11-12,511880,银华日利ETF
2021-11-12,510050,上证50ETF华夏
2021-11-12,513050,中概互联网ETF易方达
2021-11-12,512880,证券ETF国泰
2021-11-12,511660,货币ETF建信
2021-11-12,510300,沪深300ETF华泰柏瑞
2021-11-12,518880,黄金ETF华安
2021-11-15,511990,华宝添益ETF
2021-11-15,511880,银华日利ETF
2021-11-15,511660,货币ETF建信
2021-11-15,510050,上证50ETF华夏
2021-11-15,510300,沪深300ETF华泰柏瑞
2021-11-15,513050,中概互联网ETF易方达
2021-11-15,512880,证券ETF国泰
2021-11-15,518880,黄金ETF华安
2021-11-15,510500,中证500ETF南方
2021-11-15,512100,中证1000ETF南方
2021-11-16,511990,华宝添益ETF
2021-11-16,511880,银华日利ETF
2021-11-16,512880,证券ETF国泰
2021-11-16,511660,货币ETF建信
2021-11-16,513050,中概互联网ETF易方达
2021-11-16,510050,上证50ETF华夏
2021-11-16,510300,沪深300ETF华泰柏瑞
2021-11-16,513330,恒生互联网ETF华夏
2021-11-16,518880,黄金ETF华安
2021-11-17,511990,华宝添益ETF
2021-11-17,511880,银华日利ETF
2021-11-17,510050,上证50ETF华夏
2021-11-17,511660,货币ETF建信
2021-11-17,513050,中概互联网ETF易方达
2021-11-17,518880,黄金ETF华安
2021-11-17,512880,证券ETF国泰
2021-11-17,510300,沪深300ETF华泰柏瑞
2021-11-18,511990,华宝添益ETF
2021-11-18,511880,银华日利ETF
2021-11-18,513050,中概互联网ETF易方达
2021-11-18,510300,沪深300ETF华泰柏瑞
2021-11-18,510050,上证50ETF华夏
2021-11-18,511660,货币ETF建信
2021-11-18,512880,证券ETF国泰
2021-11-18,518880,黄金ETF华安
2021-11-18,510500,中证500ETF南方
2021-11-19,511990,华宝添益ETF
2021-11-19,511880,银华日利ETF
2021-11-19,513050,中概互联网ETF易方达
2021-11-19,512880,证券ETF国泰
2021-11-19,510050,上证50ETF华夏
2021-11-19,511660,货币ETF建信
2021-11-19,510500,中证500ETF南方
2021-11-19,510300,沪深300ETF华泰柏瑞
2021-11-19,513330,恒生互联网ETF华夏
2021-11-22,511990,华宝添益ETF
2021-11-22,511880,银华日利ETF
2021-11-22,512880,证券ETF国泰
2021-11-22,511660,货币ETF建信
2021-11-22,510500,中证500ETF南方
2021-11-22,510300,沪深300ETF华泰柏瑞
2021-11-22,510050,上证50ETF华夏
2021-11-22,513050,中概互联网ETF易方达
2021-11-22,518880,黄金ETF华安
2021-11-22,513330,恒生互联网ETF华夏
2021-11-22,588000,科创50ETF华夏
2021-11-23,511990,华宝添益ETF
2021-11-23,511880,银华日利ETF
2021-11-23,510050,上证50ETF华夏
2021-11-23,512880,证券ETF国泰
2021-11-23,511660,货币ETF建信
2021-11-23,518880,黄金ETF华安
2021-11-23,510300,沪深300ETF华泰柏瑞
2021-11-23,513050,中概互联网ETF易方达
2021-11-23,513330,恒生互联网ETF华夏
2021-11-24,511990,华宝添益ETF
2021-11-24,511880,银华日利ETF
2021-11-24,510050,上证50ETF华夏
2021-11-24,511660,货币ETF建信
2021-11-24,513050,中概互联网ETF易方达
2021-11-24,518880,黄金ETF华安
2021-11-24,512880,证券ETF国泰
2021-11-24,513330,恒生互联网ETF华夏
2021-11-25,511990,华宝添益ETF
2021-11-25,511880,银华日利ETF
2021-11-25,511660,货币ETF建信
2021-11-25,512880,证券ETF国泰
2021-11-25,518880,黄金ETF华安
2021-11-25,513050,中概互联网ETF易方达
2021-11-25,510050,上证50ETF华夏
2021-11-25,513330,恒生互联网ETF华夏
2021-11-25,159001,保证金
2021-11-26,511990,华宝添益ETF
2021-11-26,511880,银华日利ETF
2021-11-26,510050,上证50ETF华夏
2021-11-26,513050,中概互联网ETF易方达
2021-11-26,512880,证券ETF国泰
2021-11-26,513330,恒生互联网ETF华夏
2021-11-26,518880,黄金ETF华安
2021-11-26,511660,货币ETF建信
2021-11-26,510300,沪深300ETF华泰柏瑞
2021-11-29,511990,华宝添益ETF
2021-11-29,511880,银华日利ETF
2021-11-29,513330,恒生互联网ETF华夏
2021-11-29,511660,货币ETF建信
2021-11-29,513050,中概互联网ETF易方达
2021-11-29,510050,上证50ETF华夏
2021-11-29,512880,证券ETF国泰
2021-11-29,518880,黄金ETF华安
2021-11-30,511990,华宝添益ETF
2021-11-30,511880,银华日利ETF
2021-11-30,513330,恒生互联网ETF华夏
2021-11-30,511660,货币ETF建信
2021-11-30,513050,中概互联网ETF易方达
2021-11-30,518880,黄金ETF华安
2021-11-30,510050,上证50ETF华夏
2021-11-30,512880,证券ETF国泰
2021-11-30,512100,中证1000ETF南方
2021-12-01,511990,华宝添益ETF
2021-12-01,511880,银华日利ETF
2021-12-01,512880,证券ETF国泰
2021-12-01,518880,黄金ETF华安
2021-12-01,513330,恒生互联网ETF华夏
2021-12-01,513050,中概互联网ETF易方达
2021-12-01,510300,沪深300ETF华泰柏瑞
2021-12-01,511660,货币ETF建信
2021-12-02,511990,华宝添益ETF
2021-12-02,511880,银华日利ETF
2021-12-02,512880,证券ETF国泰
2021-12-02,518880,黄金ETF华安
2021-12-02,511660,货币ETF建信
2021-12-02,513330,恒生互联网ETF华夏
2021-12-02,513050,中概互联网ETF易方达
2021-12-02,510050,上证50ETF华夏
2021-12-03,511990,华宝添益ETF
2021-12-03,511880,银华日利ETF
2021-12-03,513330,恒生互联网ETF华夏
2021-12-03,512880,证券ETF国泰
2021-12-03,510050,上证50ETF华夏
2021-12-03,513050,中概互联网ETF易方达
2021-12-03,511660,货币ETF建信
2021-12-03,510300,沪深300ETF华泰柏瑞
2021-12-03,518880,黄金ETF华安
2021-12-06,511990,华宝添益ETF
2021-12-06,511880,银华日利ETF
2021-12-06,512880,证券ETF国泰
2021-12-06,513330,恒生互联网ETF华夏
2021-12-06,513050,中概互联网ETF易方达
2021-12-06,510050,上证50ETF华夏
2021-12-06,510300,沪深300ETF华泰柏瑞
2021-12-06,512000,券商ETF华宝
2021-12-06,511660,货币ETF建信
2021-12-06,510500,中证500ETF南方
2021-12-07,511990,华宝添益ETF
2021-12-07,511880,银华日利ETF
2021-12-07,513330,恒生互联网ETF华夏
2021-12-07,512880,证券ETF国泰
2021-12-07,510050,上证50ETF华夏
2021-12-07,513050,中概互联网ETF易方达
2021-12-07,511660,货币ETF建信
2021-12-07,511360,短融ETF海富通
2021-12-07,159001,保证金
2021-12-07,518880,黄金ETF华安
2021-12-08,511880,银华日利ETF
2021-12-08,511990,华宝添益ETF
2021-12-08,511360,短融ETF海富通
2021-12-08,512880,证券ETF国泰
2021-12-08,510050,上证50ETF华夏
2021-12-08,510300,沪深300ETF华泰柏瑞
2021-12-08,511660,货币ETF建信
2021-12-08,513330,恒生互联网ETF华夏
2021-12-08,513050,中概互联网ETF易方达
2021-12-09,511880,银华日利ETF
2021-12-09,511990,华宝添益ETF
2021-12-09,510050,上证50ETF华夏
2021-12-09,512880,证券ETF国泰
2021-12-09,510300,沪深300ETF华泰柏瑞
2021-12-09,511660,货币ETF建信
2021-12-09,510330,沪深300ETF华夏
2021-12-09,513050,中概互联网ETF易方达
2021-12-10,511990,华宝添益ETF
2021-12-10,511880,银华日利ETF
2021-12-10,510050,上证50ETF华夏
2021-12-10,511360,短融ETF海富通
2021-12-10,510300,沪深300ETF华泰柏瑞
2021-12-10,511660,货币ETF建信
2021-12-10,512880,证券ETF国泰
2021-12-13,511990,华宝添益ETF
2021-12-13,511880,银华日利ETF
2021-12-13,512880,证券ETF国泰
2021-12-13,510050,上证50ETF华夏
2021-12-13,511360,短融ETF海富通
2021-12-13,510300,沪深300ETF华泰柏瑞
2021-12-13,511660,货币ETF建信
2021-12-13,513050,中概互联网ETF易方达
2021-12-14,511990,华宝添益ETF
2021-12-14,511880,银华日利ETF
2021-12-14,510050,上证50ETF华夏
2021-12-14,513330,恒生互联网ETF华夏
2021-12-14,511360,短融ETF海富通
2021-12-14,510300,沪深300ETF华泰柏瑞
2021-12-14,511660,货币ETF建信
2021-12-14,513050,中概互联网ETF易方达
2021-12-14,512880,证券ETF国泰
2021-12-15,511990,华宝添益ETF
2021-12-15,511880,银华日利ETF
2021-12-15,511360,短融ETF海富通
2021-12-15,513330,恒生互联网ETF华夏
2021-12-15,511660,货币ETF建信
2021-12-15,510050,上证50ETF华夏
2021-12-15,512880,证券ETF国泰
2021-12-15,510300,沪深300ETF华泰柏瑞
2021-12-15,159001,保证金
2021-12-16,511990,华宝添益ETF
2021-12-16,511880,银华日利ETF
2021-12-16,513330,恒生互联网ETF华夏
2021-12-16,510050,上证50ETF华夏
2021-12-16,511360,短融ETF海富通
2021-12-16,510300,沪深300ETF华泰柏瑞
2021-12-16,511660,货币ETF建信
2021-12-17,511990,华宝添益ETF
2021-12-17,511880,银华日利ETF
2021-12-17,510300,沪深300ETF华泰柏瑞
2021-12-17,510050,上证50ETF华夏
2021-12-17,511360,短融ETF海富通
2021-12-17,513330,恒生互联网ETF华夏
2021-12-17,511660,货币ETF建信
2021-12-17,513050,中概互联网ETF易方达
2021-12-17,510500,中证500ETF南方
2021-12-20,511990,华宝添益ETF
2021-12-20,511880,银华日利ETF
2021-12-20,510300,沪深300ETF华泰柏瑞
2021-12-20,511360,短融ETF海富通
2021-12-20,510500,中证500ETF南方
2021-12-20,510050,上证50ETF华夏
2021-12-20,513330,恒生互联网ETF华夏
2021-12-20,513050,中概互联网ETF易方达
2021-12-20,512880,证券ETF国泰
2021-12-20,511660,货币ETF建信
2021-12-20,510330,沪深300ETF华夏
2021-12-21,511990,华宝添益ETF
2021-12-21,511880,银华日利ETF
2021-12-21,510300,沪深300ETF华泰柏瑞
2021-12-21,511360,短融ETF海富通
2021-12-21,513330,恒生互联网ETF华夏
2021-12-21,513050,中概互联网ETF易方达
2021-12-21,510050,上证50ETF华夏
2021-12-21,511660,货币ETF建信
2021-12-21,512880,证券ETF国泰
2021-12-22,511990,华宝添益ETF
2021-12-22,511880,银华日利ETF
2021-12-22,510300,沪深300ETF华泰柏瑞
2021-12-22,511360,短融ETF海富通
2021-12-22,510050,上证50ETF华夏
2021-12-22,513050,中概互联网ETF易方达
2021-12-23,511990,华宝添益ETF
2021-12-23,511880,银华日利ETF
2021-12-23,511360,短融ETF海富通
2021-12-23,511660,货币ETF建信
2021-12-23,510050,上证50ETF华夏
2021-12-23,513050,中概互联网ETF易方达
2021-12-23,510300,沪深300ETF华泰柏瑞
2021-12-24,511990,华宝添益ETF
2021-12-24,511880,银华日利ETF
2021-12-24,511360,短融ETF海富通
2021-12-24,510050,上证50ETF华夏
2021-12-24,510500,中证500ETF南方
2021-12-24,511660,货币ETF建信
2021-12-24,510300,沪深300ETF华泰柏瑞
2021-12-24,512880,证券ETF国泰
2021-12-27,511990,华宝添益ETF
2021-12-27,511880,银华日利ETF
2021-12-27,510050,上证50ETF华夏
2021-12-27,510300,沪深300ETF华泰柏瑞
2021-12-27,511360,短融ETF海富通
2021-12-27,511660,货币ETF建信
2021-12-28,511990,华宝添益ETF
2021-12-28,511880,银华日利ETF
2021-12-28,510300,沪深300ETF华泰柏瑞
2021-12-28,511360,短融ETF海富通
2021-12-28,510050,上证50ETF华夏
2021-12-28,511660,货币ETF建信
2021-12-28,513050,中概互联网ETF易方达
2021-12-29,511990,华宝添益ETF
2021-12-29,511880,银华日利ETF
2021-12-29,511360,短融ETF海富通
2021-12-29,510050,上证50ETF华夏
2021-12-29,513050,中概互联网ETF易方达
2021-12-29,510300,沪深300ETF华泰柏瑞
2021-12-29,511660,货币ETF建信
2021-12-29,510500,中证500ETF南方
2021-12-30,511990,华宝添益ETF
2021-12-30,511880,银华日利ETF
2021-12-30,511360,短融ETF海富通
2021-12-30,510300,沪深300ETF华泰柏瑞
2021-12-30,511660,货币ETF建信
2021-12-30,513050,中概互联网ETF易方达
2021-12-30,512880,证券ETF国泰
2021-12-30,510500,中证500ETF南方
2021-12-30,510050,上证50ETF华夏
2021-12-31,511990,华宝添益ETF
2021-12-31,511880,银华日利ETF
2021-12-31,511360,短融ETF海富通
2021-12-31,513050,中概互联网ETF易方达
2021-12-31,513330,恒生互联网ETF华夏
2021-12-31,510300,沪深300ETF华泰柏瑞
2021-12-31,511660,货币ETF建信
2021-12-31,159001,保证金
2022-01-04,511990,华宝添益ETF
2022-01-04,511880,银华日利ETF
2022-01-04,511660,货币ETF建信
2022-01-04,510300,沪深300ETF华泰柏瑞
2022-01-04,510050,上证50ETF华夏
2022-01-04,513050,中概互联网ETF易方达
2022-01-04,510500,中证500ETF南方
2022-01-04,511360,短融ETF海富通
2022-01-05,511990,华宝添益ETF
2022-01-05,511880,银华日利ETF
2022-01-05,510300,沪深300ETF华泰柏瑞
2022-01-05,511660,货币ETF建信
2022-01-05,510500,中证500ETF南方
2022-01-05,513330,恒生互联网ETF华夏
2022-01-05,510050,上证50ETF华夏
2022-01-05,513050,中概互联网ETF易方达
2022-01-05,512880,证券ETF国泰
2022-01-05,159949,创业板50
2022-01-05,513180,恒生科技ETF华夏
2022-01-05,159915,创业板
2022-01-06,511990,华宝添益ETF
2022-01-06,511880,银华日利ETF
2022-01-06,510050,上证50ETF华夏
2022-01-06,510300,沪深300ETF华泰柏瑞
2022-01-06,513330,恒生互联网ETF华夏
2022-01-06,513050,中概互联网ETF易方达
2022-01-06,512880,证券ETF国泰
2022-01-06,510330,沪深300ETF华夏
2022-01-06,510500,中证500ETF南方
2022-01-06,511660,货币ETF建信
2022-01-06,159949,创业板50
2022-01-07,511990,华宝添益ETF
2022-01-07,511880,银华日利ETF
2022-01-07,513050,中概互联网ETF易方达
2022-01-07,510300,沪深300ETF华泰柏瑞
2022-01-07,513330,恒生互联网ETF华夏
2022-01-07,510050,上证50ETF华夏
2022-01-07,510500,中证500ETF南方
2022-01-07,512880,证券ETF国泰
2022-01-07,511660,货币ETF建信
2022-01-07,159949,创业板50
2022-01-07,513180,恒生科技ETF华夏
2022-01-10,511990,华宝添益ETF
2022-01-10,511880,银华日利ETF
2022-01-10,513050,中概互联网ETF易方达
2022-01-10,510300,沪深300ETF华泰柏瑞
2022-01-10,513330,恒生互联网ETF华夏
2022-01-10,511660,货币ETF建信
2022-01-10,510050,上证50ETF华夏
2022-01-10,159949,创业板50
2022-01-10,512880,证券ETF国泰
2022-01-10,159915,创业板
2022-01-10,511360,短融ETF海富通
2022-01-10,159001,保证金
2022-01-11,511990,华宝添益ETF
2022-01-11,511880,银华日利ETF
2022-01-11,513050,中概互联网ETF易方达
2022-01-11,510300,沪深300ETF华泰柏瑞
2022-01-11,513330,恒生互联网ETF华夏
2022-01-11,510050,上证50ETF华夏
2022-01-11,511660,货币ETF建信
2022-01-11,512880,证券ETF国泰
2022-01-11,510500,中证500ETF南方
2022-01-11,159949,创业板50
2022-01-11,159001,保证金
2022-01-12,511990,华宝添益ETF
2022-01-12,511880,银华日利ETF
2022-01-12,513050,中概互联网ETF易方达
2022-01-12,513330,恒生互联网ETF华夏
2022-01-12,510300,沪深300ETF华泰柏瑞
2022-01-12,510050,上证50ETF华夏
2022-01-12,512880,证券ETF国泰
2022-01-12,159949,创业板50
2022-01-12,511660,货币ETF建信
2022-01-12,159915,创业板
2022-01-12,513180,恒生科技ETF华夏
2022-01-12,511360,短融ETF海富通
2022-01-13,511990,华宝添益ETF
2022-01-13,511880,银华日利ETF
2022-01-13,513050,中概互联网ETF易方达
2022-01-13,510050,上证50ETF华夏
2022-01-13,510300,沪深300ETF华泰柏瑞
2022-01-13,511660,货币ETF建信
2022-01-13,513330,恒生互联网ETF华夏
2022-01-13,512880,证券ETF国泰
2022-01-13,510500,中证500ETF南方
2022-01-13,511360,短融ETF海富通
2022-01-13,159949,创业板50
2022-01-14,511990,华宝添益ETF
2022-01-14,511880,银华日利ETF
2022-01-14,513050,中概互联网ETF易方达
2022-01-14,510050,上证50ETF华夏
2022-01-14,512880,证券ETF国泰
2022-01-14,510300,沪深300ETF华泰柏瑞
2022-01-14,511660,货币ETF建信
2022-01-14,513330,恒生互联网ETF华夏
2022-01-14,510500,中证500ETF南方
2022-01-14,511360,短融ETF海富通
2022-01-17,511990,华宝添益ETF
2022-01-17,511880,银华日利ETF
2022-01-17,510300,沪深300ETF华泰柏瑞
2022-01-17,510050,上证50ETF华夏
2022-01-17,511660,货币ETF建信
2022-01-17,513050,中概互联网ETF易方达
2022-01-17,513330,恒生互联网ETF华夏
2022-01-17,510500,中证500ETF南方
2022-01-17,512880,证券ETF国泰
2022-01-17,511360,短融ETF海富通
2022-01-17,588000,科创50ETF华夏
2022-01-18,511990,华宝添益ETF
2022-01-18,511880,银华日利ETF
2022-01-18,510050,上证50ETF华夏
2022-01-18,510300,沪深300ETF华泰柏瑞
2022-01-18,513050,中概互联网ETF易方达
2022-01-18,511660,货币ETF建信
2022-01-18,513330,恒生互联网ETF华夏
2022-01-18,512880,证券ETF国泰
2022-01-18,510500,中证500ETF南方
2022-01-19,511990,华宝添益ETF
2022-01-19,511880,银华日利ETF
2022-01-19,513050,中概互联网ETF易方达
2022-01-19,510300,沪深300ETF华泰柏瑞
2022-01-19,510500,中证500ETF南方
2022-01-19,511660,货币ETF建信
2022-01-19,513330,恒生互联网ETF华夏
2022-01-19,510050,上证50ETF华夏
2022-01-19,512880,证券ETF国泰
2022-01-19,159949,创业板50
2022-01-20,511990,华宝添益ETF
2022-01-20,511880,银华日利ETF
2022-01-20,513050,中概互联网ETF易方达
2022-01-20,510300,沪深300ETF华泰柏瑞
2022-01-20,513330,恒生互联网ETF华夏
2022-01-20,510050,上证50ETF华夏
2022-01-20,512880,证券ETF国泰
2022-01-20,510500,中证500ETF南方
2022-01-20,511660,货币ETF建信
2022-01-20,511360,短融ETF海富通
2022-01-21,511990,华宝添益ETF
2022-01-21,511880,银华日利ETF
2022-01-21,510300,沪深300ETF华泰柏瑞
2022-01-21,513050,中概互联网ETF易方达
2022-01-21,510500,中证500ETF南方
2022-01-21,513330,恒生互联网ETF华夏
2022-01-21,510050,上证50ETF华夏
2022-01-21,511660,货币ETF建信
2022-01-21,512880,证券ETF国泰
2022-01-21,159949,创业板50
2022-01-24,511990,华宝添益ETF
2022-01-24,511880,银华日利ETF
2022-01-24,513050,中概互联网ETF易方达
2022-01-24,513330,恒生互联网ETF华夏
2022-01-24,511660,货币ETF建信
2022-01-24,510050,上证50ETF华夏
2022-01-24,510300,沪深300ETF华泰柏瑞
2022-01-24,510500,中证500ETF南方
2022-01-24,512880,证券ETF国泰
2022-01-25,511990,华宝添益ETF
2022-01-25,511880,银华日利ETF
2022-01-25,513050,中概互联网ETF易方达
2022-01-25,510300,沪深300ETF华泰柏瑞
2022-01-25,513330,恒生互联网ETF华夏
2022-01-25,510050,上证50ETF华夏
2022-01-25,510500,中证500ETF南方
2022-01-25,511660,货币ETF建信
2022-01-25,512880,证券ETF国泰
2022-01-25,513180,恒生科技ETF华夏
2022-01-26,511990,华宝添益ETF
2022-01-26,511880,银华日利ETF
2022-01-26,513050,中概互联网ETF易方达
2022-01-26,510050,上证50ETF华夏
2022-01-26,510300,沪深300ETF华泰柏瑞
2022-01-26,513330,恒生互联网ETF华夏
2022-01-26,511660,货币ETF建信
2022-01-26,512880,证券ETF国泰
2022-01-26,510500,中证500ETF南方
2022-01-27,511880,银华日利ETF
2022-01-27,511990,华宝添益ETF
2022-01-27,513050,中概互联网ETF易方达
2022-01-27,511660,货币ETF建信
2022-01-27,513330,恒生互联网ETF华夏
2022-01-27,510050,上证50ETF华夏
2022-01-27,510300,沪深300ETF华泰柏瑞
2022-01-27,512880,证券ETF国泰
2022-01-27,510500,中证500ETF南方
2022-01-27,159915,创业板
2022-01-28,511880,银华日利ETF
2022-01-28,511990,华宝添益ETF
2022-01-28,510300,沪深300ETF华泰柏瑞
2022-01-28,510050,上证50ETF华夏
2022-01-28,511660,货币ETF建信
2022-01-28,513330,恒生互联网ETF华夏
2022-01-28,513050,中概互联网ETF易方达
2022-01-28,510500,中证500ETF南方
2022-01-28,512880,证券ETF国泰
2022-02-07,511990,华宝添益ETF
2022-02-07,511880,银华日利ETF
2022-02-07,513050,中概互联网ETF易方达
2022-02-07,511660,货币ETF建信
2022-02-07,510050,上证50ETF华夏
2022-02-07,510300,沪深300ETF华泰柏瑞
2022-02-07,510500,中证500ETF南方
2022-02-07,513330,恒生互联网ETF华夏
2022-02-07,512880,证券ETF国泰
2022-02-08,511990,华宝添益ETF
2022-02-08,511880,银华日利ETF
